TIME;ACTUAL_POWER (kW);WIND_SPEED (m/s)
21.06.2014 01:30;178044.3764;10.35960005
21.06.2014 01:40;136263.2431;9.188992882
21.06.2014 01:50;112403.5788;8.514777894
21.06.2014 02:00;112493.4553;8.494335826
21.06.2014 02:10;105350.4759;8.357118566
21.06.2014 02:20;89563.44834;7.845121162
21.06.2014 02:30;84213.4114;7.660506724
21.06.2014 02:40;99759.72263;8.226660598
21.06.2014 02:50;126895.8774;9.126321813
21.06.2014 03:00;149507.5185;9.875107711
21.06.2014 03:10;164098.0787;10.22108021
21.06.2014 03:20;169800.8628;10.34226966
21.06.2014 03:30;178014.629;10.52841116
21.06.2014 03:40;179924.4635;10.58396288
21.06.2014 03:50;169857.5165;10.19924116
21.06.2014 04:00;156557.7061;9.814206399
21.06.2014 04:10;147034.6702;9.516559375
21.06.2014 04:20;143265.456;9.436501879
21.06.2014 04:30;156475.8091;9.875970584
21.06.2014 04:40;172259.9569;10.2782384
21.06.2014 04:50;167314.2409;10.08835433
21.06.2014 05:00;168962.93;10.18467076
21.06.2014 05:10;177675.7974;10.6551421
21.06.2014 05:20;187980.2416;11.07808956
21.06.2014 05:30;189195.2463;11.14634832
21.06.2014 05:40;188015.4087;11.07458006
21.06.2014 05:50;190254.001;11.32600402
21.06.2014 06:00;193400.7365;11.62576915
21.06.2014 06:10;193246.9049;11.6622713
21.06.2014 06:20;194923.1175;11.67439239
21.06.2014 06:30;189869.5994;11.4539766
21.06.2014 06:40;190355.4129;11.30485672
21.06.2014 06:50;185407.5331;11.14458806
21.06.2014 07:00;192072.8188;11.65850737
21.06.2014 07:10;185648.1222;11.31817148
21.06.2014 07:20;181078.7932;10.95713815
21.06.2014 07:30;188129.7505;11.47374753
21.06.2014 07:40;191448.9566;11.71986083
21.06.2014 07:50;190872.3647;11.6861488
21.06.2014 08:00;191282.0098;11.631943
21.06.2014 08:10;190254.8316;11.41376456
21.06.2014 08:20;189922.3144;11.33337016
21.06.2014 08:30;193841.3752;11.59742681
21.06.2014 08:40;188140.2696;11.43222363
21.06.2014 08:50;191800.3304;11.39868518
21.06.2014 09:00;190741.7246;11.37066812
21.06.2014 09:10;189105.4524;11.21653574
21.06.2014 09:20;180841.134;10.60878094
21.06.2014 09:30;179477.2292;10.76333826
21.06.2014 09:40;186967.9488;11.09962308
21.06.2014 09:50;192311.7266;11.4255479
21.06.2014 10:00;195191.1391;11.8440098
21.06.2014 10:10;200977.2698;12.57806274
21.06.2014 10:20;203796.3711;12.47648629
21.06.2014 10:30;198997.2335;12.0591097
21.06.2014 10:40;198993.6929;12.36008622
21.06.2014 10:50;201607.1266;12.24562117
21.06.2014 11:00;196598.6035;11.72679301
21.06.2014 11:10;193429.2808;11.57254091
21.06.2014 11:20;193469.9086;11.49477617
21.06.2014 11:30;191342.1853;11.21504326
21.06.2014 11:40;182868.3394;10.69257789
21.06.2014 11:50;166210.8664;10.15190473
21.06.2014 12:00;171346.9671;10.38260746
21.06.2014 12:10;173073.1954;10.54162588
21.06.2014 12:20;181588.1658;10.72059664
21.06.2014 12:30;166231.52;10.12455421
21.06.2014 12:40;161883.0437;10.31983916
21.06.2014 12:50;178838.8091;11.07799713
21.06.2014 13:00;191501.0239;11.86430653
21.06.2014 13:10;196329.8549;12.37872717
21.06.2014 13:20;198072.5912;12.120691
21.06.2014 13:30;196669.4455;12.3108788
21.06.2014 13:40;201689.937;12.62484057
21.06.2014 13:50;203148.8833;12.54140623
21.06.2014 14:00;199460.2212;12.3674481
21.06.2014 14:10;200614.3814;12.02263836
21.06.2014 14:20;192456.2786;11.49856374
21.06.2014 14:30;190068.243;11.555906
21.06.2014 14:40;196235.6096;11.95881111
21.06.2014 14:50;200851.6382;12.38674071
21.06.2014 15:00;200671.1037;12.56390303
21.06.2014 15:10;199966.83;12.62694272
21.06.2014 15:20;200254.6051;12.96401173
21.06.2014 15:30;204212.5636;13.094859
21.06.2014 15:40;204420.5034;13.07117845
21.06.2014 15:50;203146.2943;13.12306029
21.06.2014 16:00;203642.7327;13.03814373
21.06.2014 16:10;203456.8511;13.2208275
21.06.2014 16:20;205321.0046;13.2330398
21.06.2014 16:30;203862.5364;12.98189257
21.06.2014 16:40;203303.2246;12.73633333
21.06.2014 16:50;201520.4619;12.50990079
21.06.2014 17:00;198874.9861;12.1905986
21.06.2014 17:10;199531.4064;12.2646726
21.06.2014 17:20;199423.8123;12.2869257
21.06.2014 17:30;199205.4892;11.97972527
21.06.2014 17:40;194672.4761;11.68465686
21.06.2014 17:50;195123.5176;12.03178859
21.06.2014 18:00;199867.6989;12.16474996
21.06.2014 18:10;199054.6942;12.04638192
21.06.2014 18:20;195925.0622;11.91549269
21.06.2014 18:30;198392.908;12.22724768
21.06.2014 18:40;200368.2248;11.96824764
21.06.2014 18:50;193335.3019;11.40180996
21.06.2014 19:00;187148.336;11.03645057
21.06.2014 19:10;186150.2303;10.9676014
21.06.2014 19:20;184488.3278;10.87796138
21.06.2014 19:30;181583.4254;10.68459935
21.06.2014 19:40;187034.3561;10.96647999
21.06.2014 19:50;183844.8809;10.78507775
21.06.2014 20:00;178898.6323;10.49812809
21.06.2014 20:10;167653.7635;10.14234037
21.06.2014 20:20;183784.5385;10.987166
21.06.2014 20:30;188746.9212;11.39220082
21.06.2014 20:40;193947.3976;11.69436027
21.06.2014 20:50;197193.3559;11.56436621
21.06.2014 21:00;192575.2471;11.28256337
21.06.2014 21:10;193769.3566;11.2800368
21.06.2014 21:20;193614.041;11.20882977
21.06.2014 21:30;189422.3023;11.15523778
21.06.2014 21:40;191307.8976;11.29844096
21.06.2014 21:50;193288.2083;11.38530342
21.06.2014 22:00;190212.7736;11.0748985
21.06.2014 22:10;190627.4458;11.21130898
21.06.2014 22:20;191455.4032;11.26353758
21.06.2014 22:30;188159.7907;10.94707844
21.06.2014 22:40;179986.106;10.55067091
21.06.2014 22:50;172317.807;10.29687681
21.06.2014 23:00;179751.3082;10.58371733
21.06.2014 23:10;176236.7781;10.38155669
21.06.2014 23:20;175421.0795;10.4252416
21.06.2014 23:30;176928.2143;10.58627757
21.06.2014 23:40;182173.3523;10.70003061
21.06.2014 23:50;176555.3696;10.40698696
22.06.2014 00:00;176799.6084;10.34166256
22.06.2014 00:10;173985.8168;10.25725181
22.06.2014 00:20;173387.498;10.31141973
22.06.2014 00:30;180082.0399;10.46625912
22.06.2014 00:40;167810.3231;10.03914805
22.06.2014 00:50;155637.0337;9.59057987
22.06.2014 01:00;153170.8961;9.491689075
22.06.2014 01:10;141323.7821;9.137045741
22.06.2014 01:20;125411.4652;8.70610304
22.06.2014 01:30;118222.1733;8.543177083
22.06.2014 01:40;113213.4416;8.38298891
22.06.2014 01:50;117317.1941;8.46252368
22.06.2014 02:00;116439.1872;8.484220973
22.06.2014 02:10;120890.9934;8.665792321
22.06.2014 02:20;139246.7076;9.172538554
22.06.2014 02:30;165793.2384;9.971305411
22.06.2014 02:40;174742.1119;10.21119745
22.06.2014 02:50;183422.2709;10.34749435
22.06.2014 03:00;172952.3807;10.00625382
22.06.2014 03:10;149931.8535;9.421030341
22.06.2014 03:20;158530.9148;9.728136311
22.06.2014 03:30;175113.5558;10.46660623
22.06.2014 03:40;195531.3502;11.38610024
22.06.2014 03:50;204296.1269;12.10471524
22.06.2014 04:00;206118.0262;12.42936981
22.06.2014 04:10;204408.0527;12.03756666
22.06.2014 04:20;197844.5425;11.08755972
22.06.2014 04:30;188012.989;10.51772264
22.06.2014 04:40;187691.9262;10.63044553
22.06.2014 04:50;199737.4992;11.37683459
22.06.2014 05:00;201664.653;11.83103668
22.06.2014 05:10;204160.7365;12.10236799
22.06.2014 05:20;202578.1789;11.86929503
22.06.2014 05:30;199207.5567;11.4509355
22.06.2014 05:40;192377.5538;10.96122957
22.06.2014 05:50;194221.2953;11.07966265
22.06.2014 06:00;194764.5554;11.31183463
22.06.2014 06:10;196234.0376;11.53864216
22.06.2014 06:20;193369.6152;11.26755879
22.06.2014 06:30;190957.1953;11.14194296
22.06.2014 06:40;190352.2417;11.14836041
22.06.2014 06:50;190789.7032;11.16450214
22.06.2014 07:00;191412.8454;11.24688868
22.06.2014 07:10;192881.7747;11.26459188
22.06.2014 07:20;197183.0608;11.58351827
22.06.2014 07:30;195666.8825;11.51496699
22.06.2014 07:40;196969.8677;11.62335149
22.06.2014 07:50;196544.6573;11.48720026
22.06.2014 08:00;194990.9119;11.44425085
22.06.2014 08:10;192375.7542;11.39894472
22.06.2014 08:20;193247.5632;11.39527323
22.06.2014 08:30;187071.1867;11.0467103
22.06.2014 08:40;192275.8716;11.23729367
22.06.2014 08:50;189443.9741;11.02700789
22.06.2014 09:00;188989.7454;10.94696712
22.06.2014 09:10;186934.5985;10.96889181
22.06.2014 09:20;190715.2174;11.18162806
22.06.2014 09:30;188827.1761;11.18208836
22.06.2014 09:40;188605.3124;11.18812127
22.06.2014 09:50;190734.2513;11.22556935
22.06.2014 10:00;193508.5036;11.2563875
22.06.2014 10:10;189031.6465;11.17294307
22.06.2014 10:20;190462.6103;11.15906539
22.06.2014 10:30;191435.892;11.25917587
22.06.2014 10:40;191808.9815;11.40619181
22.06.2014 10:50;194246.111;11.50724652
22.06.2014 11:00;190250.3501;11.31559622
22.06.2014 11:10;190304.4447;11.44050505
22.06.2014 11:20;191596.6946;11.34670403
22.06.2014 11:30;190184.3813;11.31462007
22.06.2014 11:40;191163.9329;11.33056536
22.06.2014 11:50;191230.7543;11.41907484
22.06.2014 12:00;193049.7396;11.594873
22.06.2014 12:10;194540.5161;11.6568887
22.06.2014 12:20;192363.793;11.60294357
22.06.2014 12:30;193537.4261;11.70019392
22.06.2014 12:40;193142.4119;11.62414469
22.06.2014 12:50;195009.9383;11.88163334
22.06.2014 13:00;196294.7764;11.92327528
22.06.2014 13:10;196496.4005;11.79603876
22.06.2014 13:20;193825.3628;11.72230374
22.06.2014 13:30;194407.0789;11.86094082
22.06.2014 13:40;197125.734;12.15713041
22.06.2014 13:50;197415.2233;12.35938865
22.06.2014 14:00;199192.5614;12.48906078
22.06.2014 14:10;198471.387;12.82133796
22.06.2014 14:20;201301.2956;13.130507
22.06.2014 14:30;202556.0323;13.23937352
22.06.2014 14:40;202026.5819;13.22344315
22.06.2014 14:50;201242.7108;13.33794364
22.06.2014 15:00;202999.5215;13.35090968
22.06.2014 15:10;201815.6566;13.28919538
22.06.2014 15:20;202535.5254;13.17303171
22.06.2014 15:30;201698.3873;13.14281372
22.06.2014 15:40;201147.3525;13.18666957
22.06.2014 15:50;203195.2664;13.45716772
22.06.2014 16:00;202981.8814;13.44638892
22.06.2014 16:10;202203.3311;13.34448271
22.06.2014 16:20;203260.8087;13.23138975
22.06.2014 16:30;203240.8029;13.19878885
22.06.2014 16:40;203069.7823;13.06722311
22.06.2014 16:50;200985.9669;12.68411934
22.06.2014 17:00;199300.3176;12.39618764
22.06.2014 17:10;195418.415;12.26290958
22.06.2014 17:20;197955.1098;12.39324524
22.06.2014 17:30;197617.6478;12.39114328
22.06.2014 17:40;198537.7961;12.44587517
22.06.2014 17:50;199228.9292;12.52726517
22.06.2014 18:00;199715.6138;12.59934841
22.06.2014 18:10;198491.911;12.4007022
22.06.2014 18:20;196373.4245;12.35390571
22.06.2014 18:30;196153.2892;12.15862648
22.06.2014 18:40;192903.4763;11.66723326
22.06.2014 18:50;190311.971;11.51515464
22.06.2014 19:00;192896.3226;11.61588485
22.06.2014 19:10;188861.3876;11.42080061
22.06.2014 19:20;190499.3902;11.4106994
22.06.2014 19:30;189865.2167;11.49748992
22.06.2014 19:40;195936.2129;11.77680135
22.06.2014 19:50;196670.6308;11.82547798
22.06.2014 20:00;199747.8838;12.20190834
22.06.2014 20:10;201377.1568;12.26638013
22.06.2014 20:20;199854.6763;12.36049077
22.06.2014 20:30;200899.1371;12.53433627
22.06.2014 20:40;202494.0874;12.80819091
22.06.2014 20:50;203626.9218;13.11576775
22.06.2014 21:00;203780.7875;13.26308545
22.06.2014 21:10;204569.8138;13.49662253
22.06.2014 21:20;204705.3745;13.61823913
22.06.2014 21:30;204762.5484;13.67385602
22.06.2014 21:40;204803.5822;14.00685209
22.06.2014 21:50;204788.9029;14.06393341
22.06.2014 22:00;204773.8493;13.87908321
22.06.2014 22:10;204232.8044;13.29798383
22.06.2014 22:20;203799.0141;12.9381256
22.06.2014 22:30;201306.0407;12.39111134
22.06.2014 22:40;202378.0275;12.30953813
22.06.2014 22:50;203221.025;12.51208893
22.06.2014 23:00;203161.6623;12.51332232
22.06.2014 23:10;201693.535;12.23447315
22.06.2014 23:20;201776.318;12.20195281
22.06.2014 23:30;204034.5018;13.21230793
22.06.2014 23:40;203754.3437;13.00385769
22.06.2014 23:50;204162.554;12.80609443
23.06.2014 00:00;202777.4927;12.3631433
23.06.2014 00:10;199669.2193;11.84284292
23.06.2014 00:20;200574.3431;11.68603671
23.06.2014 00:30;202135.1742;11.90458472
23.06.2014 00:40;201468.6812;11.92087124
23.06.2014 00:50;201119.5981;11.98416638
23.06.2014 01:00;200649.7989;11.776817
23.06.2014 01:10;200290.006;11.74613615
23.06.2014 01:20;201850.331;12.03962526
23.06.2014 01:30;202470.528;12.30179316
23.06.2014 01:40;203422.1477;12.52980517
23.06.2014 01:50;203807.5522;12.49626617
23.06.2014 02:00;203016.422;12.68216734
23.06.2014 02:10;203517.9268;12.7579006
23.06.2014 02:20;202798.7644;12.46502549
23.06.2014 02:30;200929.9429;12.27169341
23.06.2014 02:40;201221.4397;12.28160807
23.06.2014 02:50;203091.5034;12.35944819
23.06.2014 03:00;201058.7354;12.17558261
23.06.2014 03:10;196980.8708;11.69184217
23.06.2014 03:20;197511.9584;11.84861272
23.06.2014 03:30;198031.5218;11.83792289
23.06.2014 03:40;198293.1634;11.95854594
23.06.2014 03:50;199464.341;12.19434765
23.06.2014 04:00;200775.5741;12.08677447
23.06.2014 04:10;200359.8873;11.99494858
23.06.2014 04:20;199814.7926;12.06704159
23.06.2014 04:30;199887.5717;11.95899322
23.06.2014 04:40;198140.4903;11.81023837
23.06.2014 04:50;194784.1883;11.43429229
23.06.2014 05:00;195327.5619;11.51557373
23.06.2014 05:10;193817.3737;11.47135531
23.06.2014 05:20;192452.7494;11.39201543
23.06.2014 05:30;198182.7767;11.78624498
23.06.2014 05:40;192835.854;11.56386225
23.06.2014 05:50;195245.8035;11.68059682
23.06.2014 06:00;192945.3437;11.57113655
23.06.2014 06:10;187509.6983;11.54971473
23.06.2014 06:20;189503.4838;11.78829858
23.06.2014 06:30;192604.8767;12.12895002
23.06.2014 06:40;189713.7341;12.01353642
23.06.2014 06:50;191865.707;12.12167432
23.06.2014 07:00;191016.5252;12.06304509
23.06.2014 07:10;189509.9173;11.97346274
23.06.2014 07:20;187206.0365;11.92083675
23.06.2014 07:30;187214.0557;11.78864759
23.06.2014 07:40;193090.6817;12.37450629
23.06.2014 07:50;192590.4479;12.19821657
23.06.2014 08:00;190884.464;11.86167965
23.06.2014 08:10;186955.7645;11.52205087
23.06.2014 08:20;185589.752;11.57928588
23.06.2014 08:30;185363.6055;11.663044
23.06.2014 08:40;186022.6606;11.88637726
23.06.2014 08:50;188339.2749;11.72287023
23.06.2014 09:00;185383.1412;11.63447109
23.06.2014 09:10;183011.7189;11.45011239
23.06.2014 09:20;180151.129;11.25517658
23.06.2014 09:30;181828.8197;11.29108157
23.06.2014 09:40;181771.3215;11.36755356
23.06.2014 09:50;179044.4289;11.33543785
23.06.2014 10:00;178412.2535;11.20984839
23.06.2014 10:10;175215.2347;11.09385666
23.06.2014 10:20;177541.0884;11.24261152
23.06.2014 10:30;176215.4736;11.16883143
23.06.2014 10:40;176553.5015;11.13306073
23.06.2014 10:50;175784.7847;10.98924722
23.06.2014 11:00;173918.1864;10.81301466
23.06.2014 11:10;168971.1892;10.68295877
23.06.2014 11:20;174048.2829;10.72488305
23.06.2014 11:30;171235.8844;10.63952473
23.06.2014 11:40;170686.7224;10.58830693
23.06.2014 11:50;174437.9853;10.76681784
23.06.2014 12:00;173887.1055;10.78451936
23.06.2014 12:10;172211.7942;10.66409448
23.06.2014 12:20;175785.7301;10.93618298
23.06.2014 12:30;177482.0805;11.04231374
23.06.2014 12:40;176793.6217;11.11491989
23.06.2014 12:50;180022.1926;11.22524052
23.06.2014 13:00;183419.6039;11.43480341
23.06.2014 13:10;183994.4498;11.51397348
23.06.2014 13:20;180113.071;11.22208031
23.06.2014 13:30;181458.6769;11.20808184
23.06.2014 13:40;177946.0436;10.88136322
23.06.2014 13:50;175026.1453;10.61772928
23.06.2014 14:00;174305.4169;10.67414309
23.06.2014 14:10;168319.6012;10.52036478
23.06.2014 14:20;174601.3706;10.6521861
23.06.2014 14:30;169887.6664;10.49373563
23.06.2014 14:40;171831.6834;10.60035687
23.06.2014 14:50;174071.5212;10.79565217
23.06.2014 15:00;172959.1194;10.62514474
23.06.2014 15:10;174342.6927;10.6285656
23.06.2014 15:20;175409.7814;10.5401667
23.06.2014 15:30;177470.1724;10.49934895
23.06.2014 15:40;175637.3681;10.41262386
23.06.2014 15:50;174413.6438;10.2563817
23.06.2014 16:00;171641.8502;10.15576728
23.06.2014 16:10;171633.233;10.18683482
23.06.2014 16:20;171049.383;10.23766366
23.06.2014 16:30;167810.7659;10.09493551
23.06.2014 16:40;160856.5489;9.810054031
23.06.2014 16:50;151072.3325;9.464172974
23.06.2014 17:00;151162.1159;9.478005149
23.06.2014 17:10;155956.4844;9.64747081
23.06.2014 17:20;163386.5441;9.966322651
23.06.2014 17:30;161087.3965;9.837366393
23.06.2014 17:40;155413.5825;9.619425953
23.06.2014 17:50;148628.9035;9.442677852
23.06.2014 18:00;147078.6325;9.37815949
23.06.2014 18:10;157213.1088;9.78757811
23.06.2014 18:20;162079.7346;9.986401476
23.06.2014 18:30;162218.9563;9.942412005
23.06.2014 18:40;156031.8842;9.841243285
23.06.2014 18:50;135512.8503;9.087377123
23.06.2014 19:00;122812.8244;8.663854885
23.06.2014 19:10;114322.55;8.412073465
23.06.2014 19:20;109215.4336;8.245812757
23.06.2014 19:30;124976.3537;8.795954689
23.06.2014 19:40;143002.1845;9.268743655
23.06.2014 19:50;140466.3716;9.234732187
23.06.2014 20:00;148638.8268;9.520590958
23.06.2014 20:10;154195.4908;9.650239465
23.06.2014 20:20;156684.9344;9.710329803
23.06.2014 20:30;154009.9841;9.628911363
23.06.2014 20:40;142895.2322;9.253088852
23.06.2014 20:50;133821.6718;8.985470609
23.06.2014 21:00;120569.061;8.615447192
23.06.2014 21:10;113754.5049;8.428080594
23.06.2014 21:20;111541.3216;8.351600224
23.06.2014 21:30;121817.4554;8.637941536
23.06.2014 21:40;112572.4944;8.383371159
23.06.2014 21:50;97992.6531;7.88726364
23.06.2014 22:00;86827.71846;7.513586889
23.06.2014 22:10;64322.8584;6.784029942
23.06.2014 22:20;48325.36341;6.124670289
23.06.2014 22:30;44568.10909;5.949396044
23.06.2014 22:40;40151.57828;5.71958117
23.06.2014 22:50;36110.21653;5.528793191
23.06.2014 23:00;33168.96669;5.380181708
23.06.2014 23:10;31216.3049;5.232431937
23.06.2014 23:20;29468.59147;5.143736008
23.06.2014 23:30;27720.24628;4.98777539
23.06.2014 23:40;23829.53836;4.748949003
23.06.2014 23:50;23387.97378;4.747871101
24.06.2014 00:00;28323.65455;5.106325394
24.06.2014 00:10;30586.47341;5.318490462
24.06.2014 00:20;32860.63702;5.471436111
24.06.2014 00:30;24518.58973;4.941674358
24.06.2014 00:40;21496.67119;4.731379185
24.06.2014 00:50;19749.33508;4.58725464
24.06.2014 01:00;18260.86843;4.496773623
24.06.2014 01:10;15198.80866;4.198589321
24.06.2014 01:20;15897.44602;4.307328193
24.06.2014 01:30;19565.36781;4.617270018
24.06.2014 01:40;26187.96905;5.092898047
24.06.2014 01:50;31004.06361;5.363299116
24.06.2014 02:00;28713.84134;5.160175651
24.06.2014 02:10;24474.69116;4.899355529
24.06.2014 02:20;24643.20739;4.959743177
24.06.2014 02:30;23563.35181;4.90459467
24.06.2014 02:40;24617.68607;4.969244613
24.06.2014 02:50;22044.3063;4.786280704
24.06.2014 03:00;21691.34252;4.75267589
24.06.2014 03:10;23511.02752;4.863766668
24.06.2014 03:20;21913.05175;4.71322151
24.06.2014 03:30;24561.90379;4.911326962
24.06.2014 03:40;23475.66949;4.82905961
24.06.2014 03:50;18785.47102;4.466140588
24.06.2014 04:00;21873.90028;4.703781303
24.06.2014 04:10;26399.12576;5.066516342
24.06.2014 04:20;27599.88055;5.131521654
24.06.2014 04:30;25374.37666;4.983447059
24.06.2014 04:40;25838.57132;5.008754714
24.06.2014 04:50;30766.57392;5.330052053
24.06.2014 05:00;34081.3667;5.487568234
24.06.2014 05:10;36106.06001;5.604226007
24.06.2014 05:20;30512.98506;5.260820001
24.06.2014 05:30;24467.56167;4.896386875
24.06.2014 05:40;21433.66676;4.717617248
24.06.2014 05:50;21061.86345;4.692214072
24.06.2014 06:00;18406.81467;4.470091637
24.06.2014 06:10;16949.73276;4.386205668
24.06.2014 06:20;15757.263;4.26993692
24.06.2014 06:30;13971.75439;4.086773056
24.06.2014 06:40;13135.47442;3.976040667
24.06.2014 06:50;14062.54407;4.050724222
24.06.2014 07:00;12933.19586;3.903448834
24.06.2014 07:10;11336.62278;3.764238843
24.06.2014 07:20;11567.72021;3.801145663
24.06.2014 07:30;10912.58335;3.698818049
24.06.2014 07:40;10109.38057;3.612295125
24.06.2014 07:50;10489.61595;3.652958439
24.06.2014 08:00;11094.05729;3.754577742
24.06.2014 08:10;12751.78242;3.908024415
24.06.2014 08:20;14431.28239;4.02903237
24.06.2014 08:30;14396.62571;4.035740339
24.06.2014 08:40;14427.97059;4.026813968
24.06.2014 08:50;13370.19451;3.87835383
24.06.2014 09:00;15156.61385;4.11259712
24.06.2014 09:10;15451.80045;4.150397609
24.06.2014 09:20;16098.48299;4.203902001
24.06.2014 09:30;14373.57158;4.066750713
24.06.2014 09:40;15522.86003;4.210214772
24.06.2014 09:50;17724.93534;4.422863973
24.06.2014 10:00;17164.46698;4.33377959
24.06.2014 10:10;18135.77665;4.4140699
24.06.2014 10:20;19737.61502;4.588618686
24.06.2014 10:30;23049.50357;4.903094141
24.06.2014 10:40;25101.94145;5.034608082
24.06.2014 10:50;27364.54838;5.199704348
24.06.2014 11:00;26383.63415;5.131145334
24.06.2014 11:10;27555.52379;5.205201189
24.06.2014 11:20;28866.53024;5.327905969
24.06.2014 11:30;27322.215;5.210126333
24.06.2014 11:40;26536.5975;5.148728321
24.06.2014 11:50;25601.03298;5.072119536
24.06.2014 12:00;24352.5822;4.989044936
24.06.2014 12:10;24955.73754;5.02550807
24.06.2014 12:20;23209.77943;4.906916584
24.06.2014 12:30;24173.15698;4.993673545
24.06.2014 12:40;24918.58685;5.054037693
24.06.2014 12:50;28291.55506;5.254543242
24.06.2014 13:00;28124.50924;5.191115923
24.06.2014 13:10;25281.88963;4.965595488
24.06.2014 13:20;21240.59087;4.640614538
24.06.2014 13:30;21369.86169;4.678670722
24.06.2014 13:40;21401.03746;4.724755758
24.06.2014 13:50;17579.23476;4.410819496
24.06.2014 14:00;13488.68824;4.029699079
24.06.2014 14:10;11531.88011;3.825438948
24.06.2014 14:20;10968.33511;3.729376244
24.06.2014 14:30;11152.39635;3.753714432
24.06.2014 14:40;13565.66839;4.000147411
24.06.2014 14:50;19021.52993;4.498062574
24.06.2014 15:00;30235.23577;5.301017429
24.06.2014 15:10;33435.23548;5.494073766
24.06.2014 15:20;30986.90576;5.318480343
24.06.2014 15:30;21025.3083;4.603182678
24.06.2014 15:40;18356.41916;4.393922223
24.06.2014 15:50;23179.45965;4.806774317
24.06.2014 16:00;29069.84973;5.231070812
24.06.2014 16:10;27058.33281;5.082369853
24.06.2014 16:20;22971.30445;4.770517072
24.06.2014 16:30;15918.73208;4.088340129
24.06.2014 16:40;15787.5127;4.03563518
24.06.2014 16:50;10707.4277;3.642366475
24.06.2014 17:00;8359.834082;3.384907208
24.06.2014 17:10;3522.480645;2.65199015
24.06.2014 17:20;4612.991371;2.894207714
24.06.2014 17:30;5740.927875;3.094801431
24.06.2014 17:40;6246.555994;3.16898468
24.06.2014 17:50;6242.953452;3.198848698
24.06.2014 18:00;6215.504791;3.211552813
24.06.2014 18:10;7908.440717;3.411636304
24.06.2014 18:20;10831.02946;3.77620897
24.06.2014 18:30;12418.17149;3.934859859
24.06.2014 18:40;12543.28025;3.926765531
24.06.2014 18:50;12052.86121;3.856640449
24.06.2014 19:00;10514.65058;3.66678624
24.06.2014 19:10;10674.19014;3.695360645
24.06.2014 19:20;11208.81549;3.78724812
24.06.2014 19:30;18321.36901;4.535764611
24.06.2014 19:40;21323.0899;4.744643245
24.06.2014 19:50;22168.5794;4.819757862
24.06.2014 20:00;20228.60607;4.645630341
24.06.2014 20:10;19576.6986;4.603271232
24.06.2014 20:20;15078.12756;4.175758851
24.06.2014 20:30;10398.30127;3.715817059
24.06.2014 20:40;8266.115992;3.416096407
24.06.2014 20:50;8737.774513;3.536970253
24.06.2014 21:00;10805.60999;3.790365327
24.06.2014 21:10;11166.25105;3.794961546
24.06.2014 21:20;10580.67178;3.729727895
24.06.2014 21:30;11827.3993;3.877925568
24.06.2014 21:40;12399.02905;3.980291168
24.06.2014 21:50;11297.12795;3.837348112
24.06.2014 22:00;9702.094591;3.634954624
24.06.2014 22:10;9417.810633;3.553599755
24.06.2014 22:20;9443.614554;3.558057932
24.06.2014 22:30;9084.859376;3.494277622
24.06.2014 22:40;7563.624454;3.348585299
24.06.2014 22:50;5596.686264;3.095016879
24.06.2014 23:00;4695.076008;2.990183363
24.06.2014 23:10;4426.735647;2.955265607
24.06.2014 23:20;3805.869609;2.859032537
24.06.2014 23:30;4055.167509;2.897922651
24.06.2014 23:40;4501.291768;2.955493212
24.06.2014 23:50;3108.789136;2.736870333
25.06.2014 00:00;2862.576233;2.676905824
25.06.2014 00:10;1503.936126;2.334247683
25.06.2014 00:20;204.0831164;2.068782555
25.06.2014 00:30;-553.5307314;1.873481628
25.06.2014 00:40;-900.2327448;1.597275391
25.06.2014 00:50;-1149.207666;1.443760061
25.06.2014 01:00;-1129.394602;1.373439108
25.06.2014 01:10;-1072.623846;1.312687642
25.06.2014 01:20;-1096.334299;1.380840744
25.06.2014 01:30;-1113.261928;1.141165665
25.06.2014 01:40;-876.2543197;1.209548145
25.06.2014 01:50;-520.9304347;1.591087055
25.06.2014 02:00;-675.0667738;1.603865513
25.06.2014 02:10;-1118.900581;1.079660631
25.06.2014 02:20;-1114.059343;1.094062544
25.06.2014 02:30;-1131.601537;1.111556253
25.06.2014 02:40;-1178.296912;1.000452045
25.06.2014 02:50;-1184.785488;0.822574407
25.06.2014 03:00;-1077.317085;0.454669284
25.06.2014 03:10;-962.7421151;0.209412793
25.06.2014 03:20;-950.8732236;0.358884864
25.06.2014 03:30;-313.3153511;1.460321836
25.06.2014 03:40;524.3934444;2.093766018
25.06.2014 03:50;159.8568323;1.96933615
25.06.2014 04:00;3.021741172;2.012532291
25.06.2014 04:10;-387.5004056;1.908386821
25.06.2014 04:20;-165.7183692;1.982343829
25.06.2014 04:30;-628.3047441;1.877334905
25.06.2014 04:40;1187.52667;2.290612453
25.06.2014 04:50;2593.234751;2.548669836
25.06.2014 05:00;3976.412353;2.808612917
25.06.2014 05:10;5661.336842;3.067365018
25.06.2014 05:20;6622.059254;3.224179551
25.06.2014 05:30;5652.736712;3.073715385
25.06.2014 05:40;6537.755812;3.201754379
25.06.2014 05:50;7725.684433;3.408569748
25.06.2014 06:00;5282.104436;3.061137646
25.06.2014 06:10;3545.810088;2.75787128
25.06.2014 06:20;2957.246721;2.652262234
25.06.2014 06:30;2741.936233;2.613550677
25.06.2014 06:40;2238.74853;2.494640347
